year,race_name,driverRef,lap,milliseconds,rolling_avg_ms
2016,Monaco Grand Prix,alonso,1,155781,155781.0
2016,Monaco Grand Prix,alonso,2,133519,144650.0
2016,Monaco Grand Prix,alonso,3,128107,139135.666666667
2016,Monaco Grand Prix,alonso,4,128432,130019.333333333
2016,Monaco Grand Prix,alonso,5,129161,128566.666666667
2016,Monaco Grand Prix,alonso,6,129335,128976.0
2016,Monaco Grand Prix,alonso,7,126434,128310.0
2016,Monaco Grand Prix,alonso,8,114138,123302.333333333
2016,Monaco Grand Prix,alonso,9,117520,119364.0
2016,Monaco Grand Prix,alonso,10,106046,112568.0
2016,Monaco Grand Prix,alonso,11,100353,107973.0
2016,Monaco Grand Prix,alonso,12,99583,101994.0
2016,Monaco Grand Prix,alonso,13,99448,99794.6666666667
2016,Monaco Grand Prix,alonso,14,115471,104834.0
2016,Monaco Grand Prix,alonso,15,98863,104594.0
2016,Monaco Grand Prix,alonso,16,96349,103561.0
2016,Monaco Grand Prix,alonso,17,97343,97518.3333333333
2016,Monaco Grand Prix,alonso,18,98582,97424.6666666667
2016,Monaco Grand Prix,alonso,19,97085,97670.0
2016,Monaco Grand Prix,alonso,20,97413,97693.3333333333
2016,Monaco Grand Prix,alonso,21,96457,96985.0
2016,Monaco Grand Prix,alonso,22,96236,96702.0
2016,Monaco Grand Prix,alonso,23,93874,95522.3333333333
2016,Monaco Grand Prix,alonso,24,93725,94611.6666666667
2016,Monaco Grand Prix,alonso,25,91997,93198.6666666667
2016,Monaco Grand Prix,alonso,26,91511,92411.0
2016,Monaco Grand Prix,alonso,27,90389,91299.0
2016,Monaco Grand Prix,alonso,28,90795,90898.3333333333
2016,Monaco Grand Prix,alonso,29,91306,90830.0
2016,Monaco Grand Prix,alonso,30,91756,91285.6666666667
2016,Monaco Grand Prix,alonso,31,91922,91661.3333333333
2016,Monaco Grand Prix,alonso,32,107748,97142.0
2016,Monaco Grand Prix,alonso,33,95294,98321.3333333333
2016,Monaco Grand Prix,alonso,34,87313,96785.0
2016,Monaco Grand Prix,alonso,35,102965,95190.6666666667
2016,Monaco Grand Prix,alonso,36,112615,100964.333333333
2016,Monaco Grand Prix,alonso,37,85870,100483.333333333
2016,Monaco Grand Prix,alonso,38,85741,94742.0
2016,Monaco Grand Prix,alonso,39,85085,85565.3333333333
2016,Monaco Grand Prix,alonso,40,84059,84961.6666666667
2016,Monaco Grand Prix,alonso,41,84153,84432.3333333333
2016,Monaco Grand Prix,alonso,42,84035,84082.3333333333
2016,Monaco Grand Prix,alonso,43,83149,83779.0
2016,Monaco Grand Prix,alonso,44,82308,83164.0
2016,Monaco Grand Prix,alonso,45,82079,82512.0
2016,Monaco Grand Prix,alonso,46,81949,82112.0
2016,Monaco Grand Prix,alonso,47,82265,82097.6666666667
2016,Monaco Grand Prix,alonso,48,82810,82341.3333333333
2016,Monaco Grand Prix,alonso,49,81139,82071.3333333333
2016,Monaco Grand Prix,alonso,50,98758,87569.0
2016,Monaco Grand Prix,alonso,51,86972,88956.3333333333
2016,Monaco Grand Prix,alonso,52,80570,88766.6666666667
2016,Monaco Grand Prix,alonso,53,80939,82827.0
2016,Monaco Grand Prix,alonso,54,80395,80634.6666666667
2016,Monaco Grand Prix,alonso,55,80398,80577.3333333333
2016,Monaco Grand Prix,alonso,56,80496,80429.6666666667
2016,Monaco Grand Prix,alonso,57,80231,80375.0
2016,Monaco Grand Prix,alonso,58,82818,81181.6666666667
2016,Monaco Grand Prix,alonso,59,80371,81140.0
2016,Monaco Grand Prix,alonso,60,79939,81042.6666666667
2016,Monaco Grand Prix,alonso,61,80199,80169.6666666667
2016,Monaco Grand Prix,alonso,62,79651,79929.6666666667
2016,Monaco Grand Prix,alonso,63,79806,79885.3333333333
2016,Monaco Grand Prix,alonso,64,80187,79881.3333333333
2016,Monaco Grand Prix,alonso,65,80023,80005.3333333333
2016,Monaco Grand Prix,alonso,66,79992,80067.3333333333
2016,Monaco Grand Prix,alonso,67,84636,81550.3333333333
2016,Monaco Grand Prix,alonso,68,89537,84721.6666666667
2016,Monaco Grand Prix,alonso,69,79563,84578.6666666667
2016,Monaco Grand Prix,alonso,70,79201,82767.0
2016,Monaco Grand Prix,alonso,71,79267,79343.6666666667
2016,Monaco Grand Prix,alonso,72,79170,79212.6666666667
2016,Monaco Grand Prix,alonso,73,79489,79308.6666666667
2016,Monaco Grand Prix,alonso,74,79594,79417.6666666667
2016,Monaco Grand Prix,alonso,75,79718,79600.3333333333
2016,Monaco Grand Prix,alonso,76,79991,79767.6666666667
2016,Monaco Grand Prix,alonso,77,81031,80246.6666666667
2016,Monaco Grand Prix,alonso,78,91759,84260.3333333333
2016,Monaco Grand Prix,bottas,1,160411,160411.0
2016,Monaco Grand Prix,bottas,2,130356,145383.5
2016,Monaco Grand Prix,bottas,3,127629,139465.333333333
2016,Monaco Grand Prix,bottas,4,128668,128884.333333333
2016,Monaco Grand Prix,bottas,5,128603,128300.0
2016,Monaco Grand Prix,bottas,6,130312,129194.333333333
2016,Monaco Grand Prix,bottas,7,125546,128153.666666667
2016,Monaco Grand Prix,bottas,8,115536,123798.0
2016,Monaco Grand Prix,bottas,9,116351,119144.333333333
2016,Monaco Grand Prix,bottas,10,106774,112887.0
2016,Monaco Grand Prix,bottas,11,101286,108137.0
2016,Monaco Grand Prix,bottas,12,100721,102927.0
2016,Monaco Grand Prix,bottas,13,99945,100650.666666667
2016,Monaco Grand Prix,bottas,14,99290,99985.3333333333
2016,Monaco Grand Prix,bottas,15,117941,105725.333333333
2016,Monaco Grand Prix,bottas,16,102125,106452.0
2016,Monaco Grand Prix,bottas,17,100112,106726.0
2016,Monaco Grand Prix,bottas,18,98958,100398.333333333
2016,Monaco Grand Prix,bottas,19,100674,99914.6666666667
2016,Monaco Grand Prix,bottas,20,99418,99683.3333333333
2016,Monaco Grand Prix,bottas,21,99057,99716.3333333333
2016,Monaco Grand Prix,bottas,22,97417,98630.6666666667
2016,Monaco Grand Prix,bottas,23,97665,98046.3333333333
2016,Monaco Grand Prix,bottas,24,96776,97286.0
2016,Monaco Grand Prix,bottas,25,96130,96857.0
2016,Monaco Grand Prix,bottas,26,94698,95868.0
2016,Monaco Grand Prix,bottas,27,94838,95222.0
2016,Monaco Grand Prix,bottas,28,94145,94560.3333333333
2016,Monaco Grand Prix,bottas,29,93895,94292.6666666667
2016,Monaco Grand Prix,bottas,30,111223,99754.3333333333
2016,Monaco Grand Prix,bottas,31,98771,101296.333333333
2016,Monaco Grand Prix,bottas,32,94780,101591.333333333
2016,Monaco Grand Prix,bottas,33,90438,94663.0
2016,Monaco Grand Prix,bottas,34,94749,93322.3333333333
2016,Monaco Grand Prix,bottas,35,117245,100810.666666667
2016,Monaco Grand Prix,bottas,36,92310,101434.666666667
2016,Monaco Grand Prix,bottas,37,86622,98725.6666666667
2016,Monaco Grand Prix,bottas,38,85162,88031.3333333333
2016,Monaco Grand Prix,bottas,39,85750,85844.6666666667
2016,Monaco Grand Prix,bottas,40,86519,85810.3333333333
2016,Monaco Grand Prix,bottas,41,83290,85186.3333333333
2016,Monaco Grand Prix,bottas,42,83297,84368.6666666667
2016,Monaco Grand Prix,bottas,43,86864,84483.6666666667
2016,Monaco Grand Prix,bottas,44,82023,84061.3333333333
2016,Monaco Grand Prix,bottas,45,81725,83537.3333333333
2016,Monaco Grand Prix,bottas,46,81322,81690.0
2016,Monaco Grand Prix,bottas,47,80781,81276.0
2016,Monaco Grand Prix,bottas,48,81052,81051.6666666667
2016,Monaco Grand Prix,bottas,49,108387,90073.3333333333
2016,Monaco Grand Prix,bottas,50,91790,93743.0
2016,Monaco Grand Prix,bottas,51,81223,93800.0
2016,Monaco Grand Prix,bottas,52,80384,84465.6666666667
2016,Monaco Grand Prix,bottas,53,79984,80530.3333333333
2016,Monaco Grand Prix,bottas,54,79912,80093.3333333333
2016,Monaco Grand Prix,bottas,55,79509,79801.6666666667
2016,Monaco Grand Prix,bottas,56,79493,79638.0
2016,Monaco Grand Prix,bottas,57,79659,79553.6666666667
2016,Monaco Grand Prix,bottas,58,79385,79512.3333333333
2016,Monaco Grand Prix,bottas,59,79460,79501.3333333333
2016,Monaco Grand Prix,bottas,60,79935,79593.3333333333
2016,Monaco Grand Prix,bottas,61,80104,79833.0
2016,Monaco Grand Prix,bottas,62,80147,80062.0
2016,Monaco Grand Prix,bottas,63,79761,80004.0
2016,Monaco Grand Prix,bottas,64,79539,79815.6666666667
2016,Monaco Grand Prix,bottas,65,79339,79546.3333333333
2016,Monaco Grand Prix,bottas,66,79223,79367.0
2016,Monaco Grand Prix,bottas,67,92626,83729.3333333333
2016,Monaco Grand Prix,bottas,68,79490,83779.6666666667
2016,Monaco Grand Prix,bottas,69,80109,84075.0
2016,Monaco Grand Prix,bottas,70,79894,79831.0
2016,Monaco Grand Prix,bottas,71,79552,79851.6666666667
2016,Monaco Grand Prix,bottas,72,79266,79570.6666666667
2016,Monaco Grand Prix,bottas,73,79355,79391.0
2016,Monaco Grand Prix,bottas,74,79572,79397.6666666667
2016,Monaco Grand Prix,bottas,75,80502,79809.6666666667
2016,Monaco Grand Prix,bottas,76,82906,80993.3333333333
2016,Monaco Grand Prix,bottas,77,95889,86432.3333333333
2016,Monaco Grand Prix,button,1,168916,168916.0
2016,Monaco Grand Prix,button,2,126470,147693.0
2016,Monaco Grand Prix,button,3,126824,140736.666666667
2016,Monaco Grand Prix,button,4,129146,127480.0
2016,Monaco Grand Prix,button,5,127726,127898.666666667
2016,Monaco Grand Prix,button,6,129796,128889.333333333
2016,Monaco Grand Prix,button,7,125381,127634.333333333
2016,Monaco Grand Prix,button,8,131802,128993.0
2016,Monaco Grand Prix,button,9,115314,124165.666666667
2016,Monaco Grand Prix,button,10,103673,116929.666666667
2016,Monaco Grand Prix,button,11,102327,107104.666666667
2016,Monaco Grand Prix,button,12,102491,102830.333333333
2016,Monaco Grand Prix,button,13,101191,102003.0
2016,Monaco Grand Prix,button,14,99879,101187.0
2016,Monaco Grand Prix,button,15,99699,100256.333333333
2016,Monaco Grand Prix,button,16,99203,99593.6666666667
2016,Monaco Grand Prix,button,17,99873,99591.6666666667
2016,Monaco Grand Prix,button,18,95726,98267.3333333333
2016,Monaco Grand Prix,button,19,95630,97076.3333333333
2016,Monaco Grand Prix,button,20,95977,95777.6666666667
2016,Monaco Grand Prix,button,21,96473,96026.6666666667
2016,Monaco Grand Prix,button,22,94332,95594.0
2016,Monaco Grand Prix,button,23,96026,95610.3333333333
2016,Monaco Grand Prix,button,24,93612,94656.6666666667
2016,Monaco Grand Prix,button,25,91551,93729.6666666667
2016,Monaco Grand Prix,button,26,90812,91991.6666666667
2016,Monaco Grand Prix,button,27,90493,90952.0
2016,Monaco Grand Prix,button,28,90281,90528.6666666667
2016,Monaco Grand Prix,button,29,90477,90417.0
2016,Monaco Grand Prix,button,30,107523,96093.6666666667
2016,Monaco Grand Prix,button,31,97566,98522.0
2016,Monaco Grand Prix,button,32,91022,98703.6666666667
2016,Monaco Grand Prix,button,33,89660,92749.3333333333
2016,Monaco Grand Prix,button,34,87589,89423.6666666667
2016,Monaco Grand Prix,button,35,106607,94618.6666666667
2016,Monaco Grand Prix,button,36,108527,100907.666666667
2016,Monaco Grand Prix,button,37,87163,100765.666666667
2016,Monaco Grand Prix,button,38,88807,94832.3333333333
2016,Monaco Grand Prix,button,39,83727,86565.6666666667
2016,Monaco Grand Prix,button,40,83701,85411.6666666667
2016,Monaco Grand Prix,button,41,82384,83270.6666666667
2016,Monaco Grand Prix,button,42,83100,83061.6666666667
2016,Monaco Grand Prix,button,43,84470,83318.0
2016,Monaco Grand Prix,button,44,83442,83670.6666666667
2016,Monaco Grand Prix,button,45,81853,83255.0
2016,Monaco Grand Prix,button,46,81900,82398.3333333333
2016,Monaco Grand Prix,button,47,81268,81673.6666666667
2016,Monaco Grand Prix,button,48,81854,81674.0
2016,Monaco Grand Prix,button,49,82713,81945.0
2016,Monaco Grand Prix,button,50,99327,87964.6666666667
2016,Monaco Grand Prix,button,51,85856,89298.6666666667
2016,Monaco Grand Prix,button,52,81231,88804.6666666667
2016,Monaco Grand Prix,button,53,81158,82748.3333333333
2016,Monaco Grand Prix,button,54,81000,81129.6666666667
2016,Monaco Grand Prix,button,55,80446,80868.0
2016,Monaco Grand Prix,button,56,80383,80609.6666666667
2016,Monaco Grand Prix,button,57,80634,80487.6666666667
2016,Monaco Grand Prix,button,58,80426,80481.0
2016,Monaco Grand Prix,button,59,80594,80551.3333333333
2016,Monaco Grand Prix,button,60,80896,80638.6666666667
2016,Monaco Grand Prix,button,61,80857,80782.3333333333
2016,Monaco Grand Prix,button,62,80091,80614.6666666667
2016,Monaco Grand Prix,button,63,79808,80252.0
2016,Monaco Grand Prix,button,64,79812,79903.6666666667
2016,Monaco Grand Prix,button,65,79930,79850.0
2016,Monaco Grand Prix,button,66,79670,79804.0
2016,Monaco Grand Prix,button,67,87821,82473.6666666667
2016,Monaco Grand Prix,button,68,86161,84550.6666666667
2016,Monaco Grand Prix,button,69,80133,84705.0
2016,Monaco Grand Prix,button,70,79944,82079.3333333333
2016,Monaco Grand Prix,button,71,80415,80164.0
2016,Monaco Grand Prix,button,72,82307,80888.6666666667
2016,Monaco Grand Prix,button,73,82789,81837.0
2016,Monaco Grand Prix,button,74,80489,81861.6666666667
2016,Monaco Grand Prix,button,75,80900,81392.6666666667
2016,Monaco Grand Prix,button,76,81392,80927.0
2016,Monaco Grand Prix,button,77,87736,83342.6666666667
2016,Monaco Grand Prix,ericsson,1,179274,179274.0
2016,Monaco Grand Prix,ericsson,2,120865,150069.5
2016,Monaco Grand Prix,ericsson,3,127028,142389.0
2016,Monaco Grand Prix,ericsson,4,128791,125561.333333333
2016,Monaco Grand Prix,ericsson,5,128263,128027.333333333
2016,Monaco Grand Prix,ericsson,6,129433,128829.0
2016,Monaco Grand Prix,ericsson,7,123605,127100.333333333
2016,Monaco Grand Prix,ericsson,8,117366,123468.0
2016,Monaco Grand Prix,ericsson,9,114173,118381.333333333
2016,Monaco Grand Prix,ericsson,10,107410,112983.0
2016,Monaco Grand Prix,ericsson,11,122550,114711.0
2016,Monaco Grand Prix,ericsson,12,104901,111620.333333333
2016,Monaco Grand Prix,ericsson,13,99375,108942.0
2016,Monaco Grand Prix,ericsson,14,98169,100815.0
2016,Monaco Grand Prix,ericsson,15,97523,98355.6666666667
2016,Monaco Grand Prix,ericsson,16,97881,97857.6666666667
2016,Monaco Grand Prix,ericsson,17,99513,98305.6666666667
2016,Monaco Grand Prix,ericsson,18,98614,98669.3333333333
2016,Monaco Grand Prix,ericsson,19,98806,98977.6666666667
2016,Monaco Grand Prix,ericsson,20,100105,99175.0
2016,Monaco Grand Prix,ericsson,21,96922,98611.0
2016,Monaco Grand Prix,ericsson,22,97410,98145.6666666667
2016,Monaco Grand Prix,ericsson,23,97775,97369.0
2016,Monaco Grand Prix,ericsson,24,96319,97168.0
2016,Monaco Grand Prix,ericsson,25,96662,96918.6666666667
2016,Monaco Grand Prix,ericsson,26,94618,95866.3333333333
2016,Monaco Grand Prix,ericsson,27,94742,95340.6666666667
2016,Monaco Grand Prix,ericsson,28,94262,94540.6666666667
2016,Monaco Grand Prix,ericsson,29,111916,100306.666666667
2016,Monaco Grand Prix,ericsson,30,119461,108546.333333333
2016,Monaco Grand Prix,ericsson,31,97174,109517.0
2016,Monaco Grand Prix,ericsson,32,96141,104258.666666667
2016,Monaco Grand Prix,ericsson,33,89306,94207.0
2016,Monaco Grand Prix,ericsson,34,102271,95906.0
2016,Monaco Grand Prix,ericsson,35,112156,101244.333333333
2016,Monaco Grand Prix,ericsson,36,90011,101479.333333333
2016,Monaco Grand Prix,ericsson,37,97047,99738.0
2016,Monaco Grand Prix,ericsson,38,84584,90547.3333333333
2016,Monaco Grand Prix,ericsson,39,83942,88524.3333333333
2016,Monaco Grand Prix,ericsson,40,85545,84690.3333333333
2016,Monaco Grand Prix,ericsson,41,84669,84718.6666666667
2016,Monaco Grand Prix,ericsson,42,85165,85126.3333333333
2016,Monaco Grand Prix,ericsson,43,83435,84423.0
2016,Monaco Grand Prix,ericsson,44,83636,84078.6666666667
2016,Monaco Grand Prix,ericsson,45,82080,83050.3333333333
2016,Monaco Grand Prix,ericsson,46,81923,82546.3333333333
2016,Monaco Grand Prix,ericsson,47,82528,82177.0
2016,Monaco Grand Prix,ericsson,48,86341,83597.3333333333
2016,Monaco Grand Prix,ericsson,49,130035,99634.6666666667
2016,Monaco Grand Prix,ericsson,50,88080,101485.333333333
2016,Monaco Grand Prix,ericsson,51,81342,99819.0
2016,Monaco Grand Prix,grosjean,1,172443,172443.0
2016,Monaco Grand Prix,grosjean,2,124874,148658.5
2016,Monaco Grand Prix,grosjean,3,127486,141601.0
2016,Monaco Grand Prix,grosjean,4,129148,127169.333333333
2016,Monaco Grand Prix,grosjean,5,127895,128176.333333333
2016,Monaco Grand Prix,grosjean,6,129705,128916.0
2016,Monaco Grand Prix,grosjean,7,124156,127252.0
2016,Monaco Grand Prix,grosjean,8,117450,123770.333333333
2016,Monaco Grand Prix,grosjean,9,114543,118716.333333333
2016,Monaco Grand Prix,grosjean,10,106816,112936.333333333
2016,Monaco Grand Prix,grosjean,11,116650,112669.666666667
2016,Monaco Grand Prix,grosjean,12,101740,108402.0
2016,Monaco Grand Prix,grosjean,13,100312,106234.0
2016,Monaco Grand Prix,grosjean,14,99705,100585.666666667
2016,Monaco Grand Prix,grosjean,15,124063,108026.666666667
2016,Monaco Grand Prix,grosjean,16,100364,108044.0
2016,Monaco Grand Prix,grosjean,17,96695,107040.666666667
2016,Monaco Grand Prix,grosjean,18,96414,97824.3333333333
2016,Monaco Grand Prix,grosjean,19,96922,96677.0
2016,Monaco Grand Prix,grosjean,20,99640,97658.6666666667
2016,Monaco Grand Prix,grosjean,21,97726,98096.0
2016,Monaco Grand Prix,grosjean,22,96316,97894.0
2016,Monaco Grand Prix,grosjean,23,95545,96529.0
2016,Monaco Grand Prix,grosjean,24,94808,95556.3333333333
2016,Monaco Grand Prix,grosjean,25,94709,95020.6666666667
2016,Monaco Grand Prix,grosjean,26,90891,93469.3333333333
2016,Monaco Grand Prix,grosjean,27,92505,92701.6666666667
2016,Monaco Grand Prix,grosjean,28,94432,92609.3333333333
2016,Monaco Grand Prix,grosjean,29,93605,93514.0
2016,Monaco Grand Prix,grosjean,30,109966,99334.3333333333
2016,Monaco Grand Prix,grosjean,31,100867,101479.333333333
2016,Monaco Grand Prix,grosjean,32,93564,101465.666666667
2016,Monaco Grand Prix,grosjean,33,94054,96161.6666666667
2016,Monaco Grand Prix,grosjean,34,99776,95798.0
2016,Monaco Grand Prix,grosjean,35,115817,103215.666666667
2016,Monaco Grand Prix,grosjean,36,95821,103804.666666667
2016,Monaco Grand Prix,grosjean,37,91859,101165.666666667
2016,Monaco Grand Prix,grosjean,38,88393,92024.3333333333
2016,Monaco Grand Prix,grosjean,39,84910,88387.3333333333
2016,Monaco Grand Prix,grosjean,40,85874,86392.3333333333
2016,Monaco Grand Prix,grosjean,41,88943,86575.6666666667
2016,Monaco Grand Prix,grosjean,42,86421,87079.3333333333
2016,Monaco Grand Prix,grosjean,43,87049,87471.0
2016,Monaco Grand Prix,grosjean,44,83794,85754.6666666667
2016,Monaco Grand Prix,grosjean,45,83731,84858.0
2016,Monaco Grand Prix,grosjean,46,82788,83437.6666666667
2016,Monaco Grand Prix,grosjean,47,82982,83167.0
2016,Monaco Grand Prix,grosjean,48,82737,82835.6666666667
2016,Monaco Grand Prix,grosjean,49,103294,89671.0
2016,Monaco Grand Prix,grosjean,50,85460,90497.0
2016,Monaco Grand Prix,grosjean,51,84778,91177.3333333333
2016,Monaco Grand Prix,grosjean,52,82883,84373.6666666667
2016,Monaco Grand Prix,grosjean,53,82329,83330.0
2016,Monaco Grand Prix,grosjean,54,84595,83269.0
2016,Monaco Grand Prix,grosjean,55,82539,83154.3333333333
2016,Monaco Grand Prix,grosjean,56,83096,83410.0
2016,Monaco Grand Prix,grosjean,57,83738,83124.3333333333
2016,Monaco Grand Prix,grosjean,58,81722,82852.0
2016,Monaco Grand Prix,grosjean,59,80684,82048.0
2016,Monaco Grand Prix,grosjean,60,80741,81049.0
2016,Monaco Grand Prix,grosjean,61,80753,80726.0
2016,Monaco Grand Prix,grosjean,62,80626,80706.6666666667
2016,Monaco Grand Prix,grosjean,63,80463,80614.0
2016,Monaco Grand Prix,grosjean,64,81424,80837.6666666667
2016,Monaco Grand Prix,grosjean,65,80219,80702.0
2016,Monaco Grand Prix,grosjean,66,94626,85423.0
2016,Monaco Grand Prix,grosjean,67,81344,85396.3333333333
2016,Monaco Grand Prix,grosjean,68,80616,85528.6666666667
2016,Monaco Grand Prix,grosjean,69,81484,81148.0
2016,Monaco Grand Prix,grosjean,70,80632,80910.6666666667
2016,Monaco Grand Prix,grosjean,71,80926,81014.0
2016,Monaco Grand Prix,grosjean,72,80403,80653.6666666667
2016,Monaco Grand Prix,grosjean,73,81004,80777.6666666667
2016,Monaco Grand Prix,grosjean,74,84976,82127.6666666667
2016,Monaco Grand Prix,grosjean,75,84923,83634.3333333333
2016,Monaco Grand Prix,grosjean,76,99891,89930.0
2016,Monaco Grand Prix,gutierrez,1,163812,163812.0
2016,Monaco Grand Prix,gutierrez,2,128954,146383.0
2016,Monaco Grand Prix,gutierrez,3,127787,140184.333333333
2016,Monaco Grand Prix,gutierrez,4,128938,128559.666666667
2016,Monaco Grand Prix,gutierrez,5,128547,128424.0
2016,Monaco Grand Prix,gutierrez,6,129798,129094.333333333
2016,Monaco Grand Prix,gutierrez,7,125245,127863.333333333
2016,Monaco Grand Prix,gutierrez,8,115050,123364.333333333
2016,Monaco Grand Prix,gutierrez,9,116188,118827.666666667
2016,Monaco Grand Prix,gutierrez,10,107265,112834.333333333
2016,Monaco Grand Prix,gutierrez,11,101586,108346.333333333
2016,Monaco Grand Prix,gutierrez,12,100728,103193.0
2016,Monaco Grand Prix,gutierrez,13,99552,100622.0
2016,Monaco Grand Prix,gutierrez,14,99695,99991.6666666667
2016,Monaco Grand Prix,gutierrez,15,98891,99379.3333333333
2016,Monaco Grand Prix,gutierrez,16,114901,104495.666666667
2016,Monaco Grand Prix,gutierrez,17,101039,104943.666666667
2016,Monaco Grand Prix,gutierrez,18,95580,103840.0
2016,Monaco Grand Prix,gutierrez,19,95601,97406.6666666667
2016,Monaco Grand Prix,gutierrez,20,95071,95417.3333333333
2016,Monaco Grand Prix,gutierrez,21,95485,95385.6666666667
2016,Monaco Grand Prix,gutierrez,22,95096,95217.3333333333
2016,Monaco Grand Prix,gutierrez,23,93725,94768.6666666667
2016,Monaco Grand Prix,gutierrez,24,92682,93834.3333333333
2016,Monaco Grand Prix,gutierrez,25,93810,93405.6666666667
2016,Monaco Grand Prix,gutierrez,26,92318,92936.6666666667
2016,Monaco Grand Prix,gutierrez,27,91379,92502.3333333333
2016,Monaco Grand Prix,gutierrez,28,89713,91136.6666666667
2016,Monaco Grand Prix,gutierrez,29,90385,90492.3333333333
2016,Monaco Grand Prix,gutierrez,30,90317,90138.3333333333
2016,Monaco Grand Prix,gutierrez,31,92859,91187.0
2016,Monaco Grand Prix,gutierrez,32,110961,98045.6666666667
2016,Monaco Grand Prix,gutierrez,33,98796,100872.0
2016,Monaco Grand Prix,gutierrez,34,90274,100010.333333333
2016,Monaco Grand Prix,gutierrez,35,109345,99471.6666666667
2016,Monaco Grand Prix,gutierrez,36,109739,103119.333333333
2016,Monaco Grand Prix,gutierrez,37,89054,102712.666666667
2016,Monaco Grand Prix,gutierrez,38,86002,94931.6666666667
2016,Monaco Grand Prix,gutierrez,39,86045,87033.6666666667
2016,Monaco Grand Prix,gutierrez,40,83937,85328.0
2016,Monaco Grand Prix,gutierrez,41,87347,85776.3333333333
2016,Monaco Grand Prix,gutierrez,42,85868,85717.3333333333
2016,Monaco Grand Prix,gutierrez,43,84456,85890.3333333333
2016,Monaco Grand Prix,gutierrez,44,83632,84652.0
2016,Monaco Grand Prix,gutierrez,45,83484,83857.3333333333
2016,Monaco Grand Prix,gutierrez,46,82378,83164.6666666667
2016,Monaco Grand Prix,gutierrez,47,82473,82778.3333333333
2016,Monaco Grand Prix,gutierrez,48,81502,82117.6666666667
2016,Monaco Grand Prix,gutierrez,49,88386,84120.3333333333
2016,Monaco Grand Prix,gutierrez,50,100519,90135.6666666667
2016,Monaco Grand Prix,gutierrez,51,87054,91986.3333333333
2016,Monaco Grand Prix,gutierrez,52,81585,89719.3333333333
2016,Monaco Grand Prix,gutierrez,53,80410,83016.3333333333
2016,Monaco Grand Prix,gutierrez,54,80600,80865.0
2016,Monaco Grand Prix,gutierrez,55,82112,81040.6666666667
2016,Monaco Grand Prix,gutierrez,56,100309,87673.6666666667
2016,Monaco Grand Prix,gutierrez,57,81654,88025.0
2016,Monaco Grand Prix,gutierrez,58,79992,87318.3333333333
2016,Monaco Grand Prix,gutierrez,59,79950,80532.0
2016,Monaco Grand Prix,gutierrez,60,79820,79920.6666666667
2016,Monaco Grand Prix,gutierrez,61,79656,79808.6666666667
2016,Monaco Grand Prix,gutierrez,62,79393,79623.0
2016,Monaco Grand Prix,gutierrez,63,79928,79659.0
2016,Monaco Grand Prix,gutierrez,64,79621,79647.3333333333
2016,Monaco Grand Prix,gutierrez,65,79625,79724.6666666667
2016,Monaco Grand Prix,gutierrez,66,79581,79609.0
2016,Monaco Grand Prix,gutierrez,67,94075,84427.0
2016,Monaco Grand Prix,gutierrez,68,80284,84646.6666666667
2016,Monaco Grand Prix,gutierrez,69,79131,84496.6666666667
2016,Monaco Grand Prix,gutierrez,70,79438,79617.6666666667
2016,Monaco Grand Prix,gutierrez,71,79852,79473.6666666667
2016,Monaco Grand Prix,gutierrez,72,79601,79630.3333333333
2016,Monaco Grand Prix,gutierrez,73,80296,79916.3333333333
2016,Monaco Grand Prix,gutierrez,74,80015,79970.6666666667
2016,Monaco Grand Prix,gutierrez,75,81000,80437.0
2016,Monaco Grand Prix,gutierrez,76,85666,82227.0
2016,Monaco Grand Prix,gutierrez,77,99677,88781.0
2016,Monaco Grand Prix,hamilton,1,147161,147161.0
2016,Monaco Grand Prix,hamilton,2,134604,140882.5
2016,Monaco Grand Prix,hamilton,3,129973,137246.0
2016,Monaco Grand Prix,hamilton,4,129316,131297.666666667
2016,Monaco Grand Prix,hamilton,5,127266,128851.666666667
2016,Monaco Grand Prix,hamilton,6,129051,128544.333333333
2016,Monaco Grand Prix,hamilton,7,129285,128534.0
2016,Monaco Grand Prix,hamilton,8,113897,124077.666666667
2016,Monaco Grand Prix,hamilton,9,116106,119762.666666667
2016,Monaco Grand Prix,hamilton,10,105800,111934.333333333
2016,Monaco Grand Prix,hamilton,11,100023,107309.666666667
2016,Monaco Grand Prix,hamilton,12,100517,102113.333333333
2016,Monaco Grand Prix,hamilton,13,98934,99824.6666666667
2016,Monaco Grand Prix,hamilton,14,98805,99418.6666666667
2016,Monaco Grand Prix,hamilton,15,97849,98529.3333333333
2016,Monaco Grand Prix,hamilton,16,95194,97282.6666666667
2016,Monaco Grand Prix,hamilton,17,94870,95971.0
2016,Monaco Grand Prix,hamilton,18,94971,95011.6666666667
2016,Monaco Grand Prix,hamilton,19,94682,94841.0
2016,Monaco Grand Prix,hamilton,20,94575,94742.6666666667
2016,Monaco Grand Prix,hamilton,21,96149,95135.3333333333
2016,Monaco Grand Prix,hamilton,22,95055,95259.6666666667
2016,Monaco Grand Prix,hamilton,23,94449,95217.6666666667
2016,Monaco Grand Prix,hamilton,24,93630,94378.0
2016,Monaco Grand Prix,hamilton,25,93061,93713.3333333333
2016,Monaco Grand Prix,hamilton,26,92457,93049.3333333333
2016,Monaco Grand Prix,hamilton,27,92153,92557.0
